timestamp,title,content,link,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral
2025-12-15 19:00:00,"비트코인, 공포 지수 '16'...일본 금리 인상 쇼크에 무너지나?","미국 연방준비제도(Fed, 연준)의 금리 인하에도 매도 압력에 시달리던 암호화폐 시장이 견조한 거래량을 바탕으로 반등을 모색하는 가운데, 이번 주 발표될 미국의 주요 경제 지표와 일본의 금리 결정이 향후 장세를 가를 분수령이 될 전망이다.   12월 15일(현지시간) 암호화폐 전문 매체 코인게이프에 따르",https://m.coinreaders.com/204305,0.0,0.0,0.0,1.0
2025-12-15 18:54:00,IRS 금리 급락…국채선물·채권 현물도 강세 뒤따라,금리스와프(IRS) 금리가 급락했다.15일 서울 채권시장에 따르면 1년 IRS 금리는 오후 4시 46분 기준 전 거래일보다 5.25bp 급락한 2.7700%를 나타냈다.2년 및 3년 구간은 각각 9.50bp와 10.00bp 내렸다.5년은 10.00bp 하락한 3.1650%를 기록했다. 10년은 10.25,https://news.einfomax.co.kr/news/articleView.html?idxno=4388976,0.0,0.0,0.0,1.0
2025-12-15 18:52:00,"리플(XRP), ETF 자금 유입 속 분기점 도달하나?…시세 1.90달러 사수 여부 주목",[CBC뉴스] 리플(엑스알피 XRP) 가격이 시장의 이목을 집중시키고 있다. 구조적 지표와 자금 흐름 지표가 동시에 맞물리면서 XRP 가격 흐름이 중요한 변곡점에 들어섰다고 해외 코인매체 코인게이프는 전했다. 코인게이프에 따르면 최근 XRP의 가격 움직임은 전반적인 시장 약세와 점점 괴리되는 모습을 보이,https://www.cbci.co.kr/news/articleView.html?idxno=545251,0.0,0.0,0.0,1.0
2025-12-15 18:50:00,"비트코인, 고래들 던지기에도 '조용'...과거 33% 폭등 불지핀 지표 등장","고래 매도에도 비트코인(Bitcoin, BTC)이 무너지지 않으면서 시장 내부에서는 매도 압력이 사실상 소진 국면에 들어섰다는 신호가 동시에 포착되고 있다.   12월 15일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 비트코인은 최근 일주일간 약 2% 하락하며 8만 9,000달러 부근에서 제한적",https://m.coinreaders.com/204303,0.0,0.0,0.0,1.0
2025-12-15 18:45:00,[채권-마감] 국고3년 9.3bp 급락한 3.00%…얇은 장세 속 숏커버,국고채 금리가 15일 급락했다.연말이어서 거래량이 많지 않은 가운데 일부 손절성 매수세가 유입된 데 따른 영향이다.서울 채권시장에 따르면 국고채 3년물 최종호가 수익률은 전장 대비 9.3bp 급락한 3.00%였다.국고채 10년물 금리는 8.4bp 하락한 3.325%로 마감했다.3년 국채선물은 31틱 오른,https://news.einfomax.co.kr/news/articleView.html?idxno=4388975,0.0,0.0,0.0,1.0
2025-12-15 18:45:00,"카르다노, 0.4달러 버티기...고래 매수에 롱 포지션 급증","카르다노(Cardano, ADA)가 0.40달러 지지선을 굳건히 지켜내는 가운데 대형 고래 투자자들의 매수세와 선물 시장의 강세 신호가 맞물리며 조만간 본격적인 가격 반등이 시작될 것이라는 기대감이 고조되고 있다.   12월 15일(현지시간) 암호화폐 전문 매체 FX스트리트에 따르면, 카르다노는 지난주",https://m.coinreaders.com/204302,0.0,0.0,0.0,1.0
2025-12-15 18:37:00,"원화 스테이블코인 법안 가속... 與 ""내년 3월 국회 통과 목표""[속도내는 스테이블코인]","더불어민주당은 '원화 스테이블코인' 최종안 통과 시점을 내년 3월로 설정하고 본격 입법 드라이브에 나선다.15일 국회 정무위원회 소속 한 민주당 의원에 따르면 원화 스테이블코인 최종안은 내년 3월 중 본회의 통과를 목표로 물밑 논의가 이어지고 있다.그는 ""쟁점이..",https://www.fnnews.com/news/202512151836529595,0.0,0.0,0.0,1.0
2025-12-15 18:37:00,FX스와프 하락…박스권 장세,"외환(FX) 스와프포인트가 하락했다.15일 외화자금시장에서 1년 만기 FX스와프포인트는 전일대비 0.10원 하락한 -19.00원에 거래됐다.6개월물은 보합인 -11.50원, 3개월물은 0.05원 오른 -6.15원이었다.1개월물은 시초가(-2.30원)보다 0.05원 내린 -2.35원에 거래됐다.초단기물인",https://news.einfomax.co.kr/news/articleView.html?idxno=4388974,0.0,0.0,0.0,1.0
2025-12-15 18:30:00,"앱스트랙트, 누적 트랜잭션 1억5000만건 상회… “자체 스마트 지갑서 61% 트랜잭션 발생”","앱스트랙트(Abstract)가 누적 트랜잭션 1억5000만건을 돌파하며 가파른 성장세를 증명했다. 특히 전체 거래의 절반 이상이 스마트 컨트랙트 지갑을 통해 이뤄진 것으로 나타났다. 앱스트랙트는 14일(현지시각) X(옛 트위터)를 통해 ""현재까지 누적 트랜잭션이",https://www.blockmedia.co.kr/archives/1019857,0.0,0.0,0.0,1.0
2025-12-15 18:29:00,"日, 세계 첫 엔화 기반 스테이블코인 'JPYC'… ""발행하는데 몇 분이면 끝나""[속도내는 스테이블코인]",일본 핀테크업체 JPYC가 지난 10월 세계 최초로 엔화 기반 스테이블코인 'JPYC' 발행을 시작한 가운데 JPYC 발행 절차를 살펴보니 대체로 간단했다.다음으로 발행된 JPYC를 관리할 월렛 주소와 JPYC를 상환할 때 입금받을 은행 계좌를 등록한다.JPYC 서비스에서 사용 가..,https://www.fnnews.com/news/202512151829016828,0.0,0.0,0.0,1.0
2025-12-15 18:29:00,"송금 수수료 줄고 결제시간 단축… ""B2B 결제 효율화 모델""[속도내는 스테이블코인]",스테이블코인은 글로벌 금융시장에서 점차 실사용 단계로 접어들고 있다.15일 한국무역협회 국제무역통상연구원이 발간한 '스테이블코인의 무역거래 활용과 한국 무역에 미칠 영향' 보고서에 따르면 스테이블코인 결제를 활용할 경우 국제 송금 수수료는 평균 6%에서 1%..,https://www.fnnews.com/news/202512151829080423,0.0,0.0,0.0,1.0
2025-12-15 18:28:00,"도지코인, 반등 시도에도 '박스권 이탈' 위기 악화","도지코인(Dogecoin, DOGE)이 단기 반등에 성공했지만 기관 수요 부진과 기술적 모멘텀 약화가 겹치며 박스권 이탈 위험이 동시에 부각되고 있다.   12월 15일(현지시간) 암호화폐 전문 매체 FX스트리트에 따르면, 도지코인은 전날 3.57% 하락 이후 이날 약 2% 반등하며 숨 고르기에 들어갔다",https://m.coinreaders.com/204301,0.0,0.0,0.0,1.0
2025-12-15 18:27:00,암호화폐 반등의 세 가지 열쇠 'ETF·금리·경기',"최근 몇 달간 조정을 겪고 있는 암호화폐 시장이 다시 강세장으로 전환되기 위해서는 거시경제와 통화정책, 그리고 ETF 자금 흐름이라는 세 가지 조건이 동시에 맞물려야 한다는 분석이 나왔다.   12월 15일(현지시간) 암호화폐 전문매체 워처구루에 따르면, 2025년 대부분 기간 동안 상승 흐름을 이어왔던",https://m.coinreaders.com/204300,0.0,0.0,0.0,1.0
2025-12-15 18:26:00,[서환-마감] 日엔화 강세·연금 환헤지 경계에 반락…2.70원↓,"달러-원 환율이 달러-엔 환율 하락과 외환당국 경계에 장중 한 때 1,460원 후반대로 하락했다.15일 서울 외환시장에서 달러-원 환율은 오후 3시30분 기준 전일대비 2.70원 하락한 1,471.00원에 정규장 거래를 마쳤다.장초반 달러화는 저점매수에 힘입어 1,477.90원까지 올랐다.이날 코스피가",https://news.einfomax.co.kr/news/articleView.html?idxno=4388972,0.0,0.0,0.0,1.0
2025-12-15 18:25:00,"리플, 한국에 3억 달러 쐈는데... 왜 XRP 가격은 요지부동일까?","리플이 한국 시장에 3억 달러 규모의 벤처 펀드를 조성하며 광폭 행보를 보이고 있지만, 정작 엑스알피(XRP, 리플) 가격 상승에는 제한적인 영향을 미칠 것이라는 냉정한 분석이 제기됐다. 이번 투자가 리플사의 기업 가치 제고에는 긍정적일 수 있으나, 토큰 가격과는 별개의 이슈로 접근해야 한다는 지적이다.",https://m.coinreaders.com/204299,0.0,0.0,0.0,1.0
2025-12-15 18:10:00,"국민연금 기금위, 한시적 전략적 환헤지 연장안 의결","국민연금 기금운용위원회가 15일 한시적 전략적 환헤지 연장안을 의결한다.정은경 보건복지부 장관은 이날 기금위 모두발언에서 ""오늘 안건은 국민연금기금의 한시적 전략적 환헤지 기간 연장안과 기금의 2026년도 목표 초과 수익률 설정 방안""이라고 말했다.정 장관은 ""목표초과수익률 설정은 기금의 운영 전략과 방",https://news.einfomax.co.kr/news/articleView.html?idxno=4388968,0.0,0.0,0.0,1.0
2025-12-15 18:09:00,"비트코인, 또 9만 달러서 '좌절'...연말까지 '죽은 시장' 경고","연말을 앞둔 비트코인(Bitcoin, BTC) 시장이 거래 동력 약화와 기관 관망세가 겹치며 9만 달러 문턱 아래에서 숨 고르기에 들어간 모습이다.   12월 15일(현지시간) 암호화폐 전문 매체 크립토뉴스에 따르면, 비트코인은 연말로 갈수록 유동성이 빠르게 얇아지는 국면에서 뚜렷한 방향성을 잡지 못한",https://m.coinreaders.com/204297,0.0,0.0,0.0,1.0
2025-12-15 18:09:00,"고려아연 美정부 2.8조 유상증자, '주주충실' 상법 통과할까","고려아연[010130]이 해외 합작법인(JV)을 상대로 약 2조8천억원 규모의 유상증자를 결정했다. 미국 현지 제련소 투자와 연계했지만, 실질은 최윤범 회장이 영풍[000670]·MBK파트너스와 지배권 경쟁을 벌이면서 꺼낸 카드라는 분석이 우세하다.고려아연 최대주주인 영풍·MBK는 가처분 등 법적 수단을",https://news.einfomax.co.kr/news/articleView.html?idxno=4388967,0.0,0.0,0.0,1.0
2025-12-15 18:06:00,"0.40달러 횡보하는 카르다노, 폭풍 전야의 침묵일까?","카르다노(ADA)가 0.40달러 선에서 숨 고르기를 하고 있지만, 고래들의 대규모 매집과 파생상품 시장의 강세 베팅이 이어지며 강력한 반등을 준비하고 있다는 분석이 제기됐다. 온체인 데이터가 뚜렷한 매수 우위를 가리키는 가운데, 기술적 패턴 상단 돌파 시 0.51달러까지 상승할 수 있다는 낙관적인 전망이",https://m.coinreaders.com/204296,0.0,0.0,0.0,1.0
2025-12-15 18:05:00,"유니온, ‘프라이빗 브리징’ 기술로 프라이버시 파편화 문제 해결","영지식 증명(Zero Knowledge·ZK) 증명 레이어1(L1) 프로젝트 유니온(Union·U)이 기존 블록체인 프라이버시 솔루션의 한계로 지적되던 '파편화 문제'를 해결할 새로운 접근법을 제시했다. 유니온은 12일(현지시각) 자사의 '프라이빗 브릿징' 기술을 재조명하며,",https://www.blockmedia.co.kr/archives/1019745,0.0,0.0,0.0,1.0
2025-12-15 18:04:00,"도지코인, 0.13달러 지켜낼까…지지선 붕괴 땐 급락 경고","도지코인이 핵심 지지선 위에서 반등을 시도하고 있지만, 기술 지표와 파생상품 흐름은 여전히 엇갈린 신호를 보내며 단기 방향성에 대한 시장의 긴장감을 키우고 있다.   12월 15일(현지시간) 투자 전문매체 FX스트릿에 따르면, 도지코인(DOGE)은 전날 3.57% 하락한 뒤 0.1332달러 지지선에서 반",https://m.coinreaders.com/204295,0.0,0.0,0.0,1.0
2025-12-15 18:03:00,"한신평, 포드 합작 끝낸 SK온에 ""재무안정성 일부 개선""","한국신용평가는 포드와의 미국 현지 합작법인(JV) 운영을 끝내기로 결정한 배터리 제조사 SK온에 대해 재무안정성이 일부 개선될 것이라고 분석했다.한신평은 15일 발표한 보고서에서 ""켄터키 공장 관련 자산 및 차입이 포드 측으로 이관되며 재무부담이 완화될 전망""이라며 이렇게 밝혔다.SK온은 지난 11일 포",https://news.einfomax.co.kr/news/articleView.html?idxno=4388966,0.0,0.0,0.0,1.0
2025-12-15 18:00:00,[강련호의 크립토 줌인]’미신고 사업자’는 위험 신호…이용자 보호를 위한 필수 확인사항,"디지털자산(가상자산) 시장이 급속히 팽창하면서 해외 가상자산거래소의 국내 진입 사례가 증가하고 있다. 문제는 이들 상당수가 국내에서 영업하면서도 정작 법적 신고 의무를 이행하지 않거나, 한국 이용자에게 직접 서비스를 제공하면서도 규제의 사각지대에 놓여 있다는 점이다.",https://www.blockmedia.co.kr/archives/1019866,0.0,0.0,0.0,1.0
2025-12-15 17:55:00,"이창용 ""40개월로 포워드가이던스 평가 충분치 않아…소통 더 필요""",본 기사는 인포맥스 금융정보 단말기에서 2시간 더 빠른 15시 55분에 서비스된 기사입니다.,https://news.einfomax.co.kr/news/articleView.html?idxno=4388964,0.0,0.0,0.0,1.0
2025-12-15 17:53:00,"비트코인, 2026년 1분기 '30만 달러' 초대형 랠리 예고","2026년 1분기를 앞두고 글로벌 유동성 환경이 바뀌면서 비트코인(Bitcoin, BTC)이 사상적 변곡점에 진입할 수 있다는 전망이 시장에서 빠르게 확산되고 있다.   12월 15일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 다수의 거시경제 요인이 동시에 맞물리며 2026년 1분기 암호화폐 시",https://m.coinreaders.com/204290,0.0,0.0,0.0,1.0
2025-12-15 17:52:00,"서학개미, 조정장에도 美주식 7.2조원 공격 매수…“TPU·양자·비트코인 담았다”[인베스팅 인사이트]",증권 > 증권일반 뉴스: 글로벌 증시가 조정 국면에 접어들었지만 국내 개인투자자들은 미국 주식을 한 달간 약 7조 원 넘게 사들인 것으로 나타났다. 스...,https://m.sedaily.com/NewsView/2H1QOWU3BH,0.0,0.0,0.0,1.0
2025-12-15 17:48:00,[도쿄증시-마감] AI 우려에 혼조세 마감…기술주↓·제약주↑,"15일 일본 증시에서 주요 지수는 방향성이 엇갈리며 혼조세로 마감했다.연합인포맥스 세계주가지수(6511) 화면에 따르면 닛케이225 지수는 전일 대비 668.44포인트(1.31%) 하락한 50,168.11을, 토픽스 지수는 7.64포인트(0.22%) 오른 3,431.47에 마감했다.닛케이 지수는 인공지능",https://news.einfomax.co.kr/news/articleView.html?idxno=4388962,0.0,0.0,0.0,1.0
2025-12-15 17:36:00,기간 확 늘린 '한은판 점도표' 여전히 신중 …필요하지만 우려도,한국은행이 현행 3개월 내 기준금리 포워드가이던스(선제안내)의 기간을 확대하는 방안을 두고 여전히 신중한 입장을 보이고 있다.필요성을 인정하면서도 공개 여부와 구체적 보완 방안을 두고선 추가 논의를 거쳐야 한다는 입장이다.신성환 금융통화위원은 15일 한국은행 별관에서 열린 통화정책 컨퍼런스의 기조연설에서,https://news.einfomax.co.kr/news/articleView.html?idxno=4388960,0.0,0.0,0.0,1.0
2025-12-15 17:32:00,"""스테이블코인, B2B 해외송금부터 파고든다""…카드업계 격변 예고","정부, 스테이블코인 제도화 속도…결제 인프라 전환 신호 유창우 비자코리아 전무 ""B2B 송금 시장 가장 먼저 바뀔 것"" '2026 ...",https://www.etoday.co.kr/news/view/2536203,0.0,0.0,0.0,1.0
2025-12-15 17:29:00,"XRP 현물 ETF, 10억 달러는 시작일 뿐...100억 달러까지 직행하나","엑스알피(XRP) 현물 ETF에 기관 자금이 빠르게 유입되며 누적 자산 규모가 10억 달러를 넘어섰고, 유입 속도가 유지될 경우 2026년 100억 달러 돌파 가능성까지 거론되고 있다.   12월 15일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, XRP 현물 ETF의 순자산 총액은 지난주 기준",https://m.coinreaders.com/204288,0.0,0.0,0.0,1.0
2025-12-15 17:21:00,"李대통령, '콩GPT' 농식품부 식량국장 모범사례로 꼽아","이재명 대통령이 지난주 진행된 부처별 업무보고와 관련, 건설교육기술원과 농림축산식품부를 모범사례로 꼽았다.강유정 대통령실 대변인은 15일 오후 용산 대통령실 현안브리핑에서 ""이 대통령이 업무보고에서 어떤 곳이 준비를 잘 됐는지를 묻는 참모진 질문에 두 부처를 꼽았다""며 ""첫째는 건설교육기술으로 연간 24",https://news.einfomax.co.kr/news/articleView.html?idxno=4388957,0.0,0.0,0.0,1.0
2025-12-15 17:18:00,북한 해커 가짜 줌 회의로 암호화폐 탈취 확산,북한 해커 조직이 가짜 줌(Zoom) 화상회의를 이용해 암호화폐 이용자를 노리는 사이버 공격을 거의 매일 반복하고 있다는 경고가 나왔다. 사이버보안 비영리단체 시큐리티 얼라이언스(SEAL)는 14일 북한 해커들이 가짜 줌 회의를 미끼로 악성코드를 유포하는 공격을 지속하고 있다고 밝혔다. 보안 연구원 테일,https://www.blockstreet.co.kr/news/view?ud=2025121517184201318,0.0,0.0,0.0,1.0
2025-12-15 17:18:00,"코인베이스 “뉴욕 타임즈, 크립토 규제 기사 제목 왜 이렇게 뽑나” 비판",코인베이스 최고법률책임자(CLO) 폴 그리월은 뉴욕타임스(NYT)의 미국 증권거래위원회(SEC) 암호화폐 집행 관련 보도를 비판합니다. 그리월은 정치적 부적절 행위에 대한 증거가 없다고 지적합니다.,https://kr.beincrypto.com/coinbase-clo-nyt-sec-crypto-enforcement-story/,0.0,0.0,0.0,1.0
2025-12-15 17:17:00,"이더리움 고래, 하락장 속 다시 움직였다…Aave 차입 후 1억 달러대 ETH 매집 포착","이더리움(ETH) 시장이 조정 국면을 이어가는 가운데, 대형 투자자(고래)의 대규모 재매집 움직임이 포착됐다. 온체인 분석에 따르면, 과거 15억 달러 규모의 이더리움을 매수했던 주요 고래 지갑이 최근 다시 대규모 ETH 매입에 나선 것으로 확인됐다.온체인 데이터 분석 계정 룩온체인(Lookonchain",https://www.bonmedia.kr/news/articleView.html?idxno=5740,0.0,0.0,0.0,1.0
2025-12-15 17:15:00,"엘살바도르, 비트코인 보유량 7,500BTC 돌파…국가 차원의 ‘장기 축적 실험’은 계속된다","엘살바도르가 국가 비트코인 보유량 7,500BTC를 넘어섰다. 국제 금융시장의 변동성과 국제통화기금(IMF)의 지속적인 우려 제기 속에서도, 엘살바도르는 비트코인을 장기 준비자산으로 축적하는 전략을 이어가고 있다.엘살바도르 국립 비트코인 오피스(National Bitcoin Office)에 따르면, 현재",https://www.bonmedia.kr/news/articleView.html?idxno=5739,0.0,0.0,0.0,1.0
2025-12-15 17:11:00,"고려아연, 10.9조 투자해 美비철금속 제련소 건설…美정부 참여",본 기사는 인포맥스 금융정보 단말기에서 17시 08분에 서비스된 기사입니다.,https://news.einfomax.co.kr/news/articleView.html?idxno=4388955,0.0,0.0,0.0,1.0
2025-12-15 17:09:00,"'연결을 넘어 결합으로'… 비단, BWB2025서 '블록체인 시티 부산' 청사진 공개",부산디지털자산거래소(Bdan·비단)가 오는 22일 열리는 '블록체인 위크 인 부산 2025'(BWB2025)를 통해 부산의 블록체인 도시 ...,https://www.etoday.co.kr/news/view/2536219,0.0,0.0,0.0,1.0
2025-12-15 17:07:00,"비트코인, 공포의 '바트 심슨' 패턴 등장...하락장 신호탄?","비트코인(Bitcoin, BTC) 가격이 주말 사이 9만 달러 선을 다시 내어준 가운데 시장에서는 급격한 변동성을 예고하는 일명 바트 심슨 패턴이 포착되어 투자자들의 긴장감이 고조되고 있다.   12월 15일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 비트코인 가격이 주말 동안 9만 달러 지지선",https://m.coinreaders.com/204285,0.0,0.0,0.0,1.0
2025-12-15 17:05:00,"커브, 일드베이시스 crvUSD 신용한도 10억으로 상향 승인",마이클 이고로프가 이끄는 커브(Curve) 거버넌스가 일드베이시스(YieldBasis·YB)에 대한 crvUSD 신용한도를 기존 3억에서 10억으로 확대하는 제안을 승인했다. 이번 결정은 일드베이시스의 수익 분배 구조와 운용 데이터가 안정 단계에 진입했다는 판단에 따른,https://www.blockmedia.co.kr/archives/1019714,0.0,0.0,0.0,1.0
2025-12-15 17:04:00,"與 ""쿠팡 국정조사 추진…청문회 불출석 김범석 고발 방침""","더불어민주당이 대규모 개인정보 유출 사고를 낸 쿠팡에 대해 국정조사를 추진하고, 오는 17일 예정된 청문회에 불참 사유서를 제출한 쿠팡 창업주 김범석 쿠팡Inc 이사회 의장 등 핵심 증인들에 대해 국회증언감정법 위반 혐의로 고발할 방침이다.국회 과학기술정보방송통신위원회 소속 민주당 의원들은 15일 ""쿠팡",https://news.einfomax.co.kr/news/articleView.html?idxno=4388954,0.0,0.0,0.0,1.0
